"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"135","Zm00001d000265","B73V4_ctg134",12064,12135,71
"136","Zm00001d000266","B73V4_ctg134",12598,12670,72
"137","Zm00001d000268","B73V4_ctg134",13164,13237,73
"138","Zm00001d000270","B73V4_ctg134",17567,34329,16762
"139","Zm00001d000271","B73V4_ctg134",34343,34414,71
"140","Zm00001d000272","B73V4_ctg134",37464,39137,1673
"141","Zm00001d000274","B73V4_ctg134",42898,42984,86
"142","Zm00001d000275","B73V4_ctg134",44190,44262,72
"143","Zm00001d000276","B73V4_ctg134",45979,46051,72
"144","Zm00001d000277","B73V4_ctg134",46348,52214,5866
"145","Zm00001d000278","B73V4_ctg134",50129,50201,72
"146","Zm00001d000279","B73V4_ctg134",52981,54432,1451
"147","Zm00001d000280","B73V4_ctg134",61978,62051,73
"148","Zm00001d000281","B73V4_ctg134",62189,62262,73
"149","Zm00001d000282","B73V4_ctg134",66945,68363,1418
"150","Zm00001d000288","B73V4_ctg104",67198,68824,1626
"151","Zm00001d000291","B73V4_ctg14",71867,75016,3149
"152","Zm00001d000293","B73V4_ctg40",27712,33243,5531
"153","Zm00001d000294","B73V4_ctg73",52548,56015,3467
"154","Zm00001d000295","B73V4_ctg73",70157,74787,4630
"155","Zm00001d000298","B73V4_ctg103",43852,45744,1892
"156","Zm00001d000299","B73V4_ctg103",50560,54085,3525
"157","Zm00001d000300","B73V4_ctg107",25722,27077,1355
"158","Zm00001d000301","B73V4_ctg107",28850,31668,2818
"159","Zm00001d000302","B73V4_ctg107",36639,40287,3648
"160","Zm00001d000304","B73V4_ctg107",45539,50405,4866
"161","Zm00001d000305","B73V4_ctg107",50634,54140,3506
"162","Zm00001d000307","B73V4_ctg107",61610,62569,959
"163","Zm00001d000310","B73V4_ctg51",15658,16392,734
"164","Zm00001d000311","B73V4_ctg51",18625,23527,4902
"165","Zm00001d000312","B73V4_ctg51",27816,30222,2406
"166","Zm00001d000313","B73V4_ctg51",50346,55788,5442
"167","Zm00001d000314","B73V4_ctg51",58448,59686,1238
"168","Zm00001d000315","B73V4_ctg253",64236,64547,311
"169","Zm00001d000316","B73V4_ctg89",18903,24123,5220
"170","Zm00001d000319","B73V4_ctg188",18507,35190,16683
"171","Zm00001d000320","B73V4_ctg188",46568,49040,2472
"172","Zm00001d000321","B73V4_ctg188",50430,55087,4657
"173","Zm00001d000322","B73V4_ctg188",56000,58302,2302
"174","Zm00001d000328","B73V4_ctg74",56177,61576,5399
"175","Zm00001d000329","B73V4_ctg247",803,19871,19068
"176","Zm00001d000332","B73V4_ctg125",17680,19880,2200
"177","Zm00001d000339","B73V4_ctg23",49432,50133,701
"178","Zm00001d000345","B73V4_ctg61",46641,50924,4283
"179","Zm00001d000346","B73V4_ctg95",26643,34091,7448
"180","Zm00001d000349","B73V4_ctg35",19508,27375,7867
"181","Zm00001d000350","B73V4_ctg35",44795,47751,2956
"182","Zm00001d000355","B73V4_ctg206",55652,58153,2501
"183","Zm00001d000357","B73V4_ctg48",39499,44961,5462
"184","Zm00001d000358","B73V4_ctg115",30305,33567,3262
"185","Zm00001d000360","B73V4_ctg115",42964,45072,2108
"186","Zm00001d000361","B73V4_ctg115",46043,53651,7608
"187","Zm00001d000364","B73V4_ctg189",5457,7653,2196
"188","Zm00001d000366","B73V4_ctg189",53838,56034,2196
"189","Zm00001d000368","B73V4_ctg18",24291,28950,4659
"190","Zm00001d000370","B73V4_ctg147",430,6513,6083
"191","Zm00001d000377","B73V4_ctg147",45931,48729,2798
"192","Zm00001d000379","B73V4_ctg24",12019,14648,2629
"193","Zm00001d000380","B73V4_ctg24",17371,19441,2070
"194","Zm00001d000381","B73V4_ctg24",21822,27498,5676
"195","Zm00001d000382","B73V4_ctg66",34040,46131,12091
"196","Zm00001d000383","B73V4_ctg66",52941,58697,5756
"197","Zm00001d000387","B73V4_ctg42",27125,28246,1121
"198","Zm00001d000388","B73V4_ctg83",67145,67480,335
"199","Zm00001d000389","B73V4_ctg208",37618,41003,3385
"200","Zm00001d000390","B73V4_ctg41",3464,4234,770
"201","Zm00001d000391","B73V4_ctg41",6448,10639,4191
"202","Zm00001d000396","B73V4_ctg173",7834,11320,3486
"203","Zm00001d000399","B73V4_ctg4",28493,32925,4432
"204","Zm00001d000400","B73V4_ctg4",41986,43707,1721
"205","Zm00001d000401","B73V4_ctg248",21007,24366,3359
"206","Zm00001d000402","B73V4_ctg28",4355,7015,2660
"207","Zm00001d000403","B73V4_ctg28",10641,12680,2039
"208","Zm00001d000407","B73V4_ctg58",10359,22602,12243
"209","Zm00001d000408","B73V4_ctg58",30440,33578,3138
"210","Zm00001d000412","B73V4_ctg8",43499,46626,3127
"211","Zm00001d000413","B73V4_ctg8",51671,54164,2493
"212","Zm00001d000414","B73V4_ctg151",52117,53637,1520
"213","Zm00001d000417","B73V4_ctg121",20918,21979,1061
"214","Zm00001d000418","B73V4_ctg121",28928,30307,1379
"215","Zm00001d000419","B73V4_ctg141",39614,43058,3444
"216","Zm00001d000422","B73V4_ctg250",32293,32493,200
"217","Zm00001d000424","B73V4_ctg105",38570,40097,1527
"218","Zm00001d000428","B73V4_ctg68",36025,39222,3197
"219","Zm00001d000429","B73V4_ctg68",39521,39730,209
"220","Zm00001d000430","B73V4_ctg68",40310,44234,3924
"221","Zm00001d000431","B73V4_ctg2",11524,19975,8451
"222","Zm00001d000432","B73V4_ctg2",22138,29086,6948
"223","Zm00001d000434","B73V4_ctg3",46642,48363,1721
"224","Zm00001d000435","B73V4_ctg190",26426,31188,4762
"225","Zm00001d000436","B73V4_ctg190",31288,44877,13589
"226","Zm00001d000439","B73V4_ctg88",8525,11623,3098
"227","Zm00001d000443","B73V4_ctg88",30925,34037,3112
"228","Zm00001d000444","B73V4_ctg88",34954,40279,5325
"229","Zm00001d000445","B73V4_ctg110",4664,24941,20277
"230","Zm00001d000447","B73V4_ctg242",24505,26768,2263
"231","Zm00001d000452","B73V4_ctg205",21046,28338,7292
"232","Zm00001d000455","B73V4_ctg144",34672,45261,10589
"233","Zm00001d000458","B73V4_ctg119",9942,10808,866
"234","Zm00001d001763","2",40178,41023,845
"235","Zm00001d001765","2",99801,117243,17442
"236","Zm00001d001766","2",177013,177948,935
"237","Zm00001d001767","2",259078,260187,1109
"238","Zm00001d001771","2",473339,474814,1475
"239","Zm00001d001772","2",475371,476004,633
"240","Zm00001d001773","2",477842,481305,3463
"241","Zm00001d001774","2",481355,482248,893
"242","Zm00001d001776","2",591782,592024,242
"243","Zm00001d001779","2",707483,708601,1118
"244","Zm00001d001780","2",709269,717277,8008
"245","Zm00001d001781","2",740855,742900,2045
"246","Zm00001d001784","2",830360,832876,2516
"247","Zm00001d001785","2",833688,836726,3038
"248","Zm00001d001786","2",891741,896781,5040
"249","Zm00001d001787","2",923036,933728,10692
"250","Zm00001d001788","2",935639,948444,12805
"251","Zm00001d001789","2",954829,957763,2934
"252","Zm00001d001790","2",1019499,1023493,3994
"253","Zm00001d001791","2",1023933,1025879,1946
"254","Zm00001d001792","2",1026064,1029335,3271
"255","Zm00001d001793","2",1045117,1045344,227
"256","Zm00001d001796","2",1048983,1050344,1361
"257","Zm00001d001797","2",1064875,1074378,9503
"258","Zm00001d001798","2",1081627,1084219,2592
"259","Zm00001d001799","2",1084435,1086981,2546
"260","Zm00001d001800","2",1166301,1168004,1703
"261","Zm00001d001802","2",1193993,1196785,2792
"262","Zm00001d001803","2",1245474,1250143,4669
"263","Zm00001d001804","2",1251628,1257162,5534
"264","Zm00001d001806","2",1258169,1262749,4580
"265","Zm00001d001807","2",1263985,1266617,2632
"266","Zm00001d001808","2",1268179,1271746,3567
"267","Zm00001d001809","2",1294932,1314979,20047
"268","Zm00001d001810","2",1296558,1296631,73
"269","Zm00001d001811","2",1331499,1334759,3260
"270","Zm00001d001812","2",1341011,1342402,1391
"271","Zm00001d001813","2",1413569,1415916,2347
"272","Zm00001d001814","2",1415886,1419759,3873
"273","Zm00001d001818","2",1432077,1434514,2437
"274","Zm00001d001819","2",1434757,1438488,3731
"275","Zm00001d001824","2",1527403,1528307,904
"276","Zm00001d001825","2",1530585,1535057,4472
"277","Zm00001d001826","2",1537721,1538940,1219
"278","Zm00001d001827","2",1539660,1545379,5719
"279","Zm00001d001828","2",1548360,1557145,8785
"280","Zm00001d001830","2",1559610,1563496,3886
"281","Zm00001d001831","2",1617066,1621351,4285
"282","Zm00001d001832","2",1623040,1623795,755
"283","Zm00001d001834","2",1632057,1640150,8093
"284","Zm00001d001837","2",1669402,1673203,3801
"285","Zm00001d001838","2",1675459,1681671,6212
"286","Zm00001d001839","2",1684341,1685108,767
"287","Zm00001d001841","2",1703673,1708071,4398
"288","Zm00001d001842","2",1708851,1710647,1796
"289","Zm00001d001843","2",1710917,1712421,1504
"290","Zm00001d001844","2",1713365,1718096,4731
"291","Zm00001d001845","2",1718904,1720502,1598
"292","Zm00001d001846","2",1767080,1772657,5577
"293","Zm00001d001847","2",1804763,1811060,6297
"294","Zm00001d001848","2",1811147,1839106,27959
"295","Zm00001d001849","2",1910247,1912431,2184
"296","Zm00001d001850","2",1914398,1919938,5540
"297","Zm00001d001852","2",1946284,1947096,812
"298","Zm00001d001855","2",1962797,1966211,3414
"299","Zm00001d001856","2",1967641,1971284,3643
"300","Zm00001d001857","2",2015253,2016537,1284
"301","Zm00001d001858","2",2031382,2034507,3125
"302","Zm00001d001859","2",2037381,2043847,6466
"303","Zm00001d001860","2",2044959,2048593,3634
"304","Zm00001d001861","2",2048654,2054225,5571
"305","Zm00001d001862","2",2057092,2057988,896
"306","Zm00001d001864","2",2066590,2076640,10050
"307","Zm00001d001865","2",2078887,2079669,782
"308","Zm00001d001866","2",2101181,2107171,5990
"309","Zm00001d001868","2",2108590,2111200,2610
"310","Zm00001d001869","2",2113706,2114950,1244
"311","Zm00001d001870","2",2118161,2120623,2462
"312","Zm00001d001871","2",2125929,2128596,2667
"313","Zm00001d001877","2",2221345,2224783,3438
"314","Zm00001d001879","2",2248003,2256074,8071
"315","Zm00001d001880","2",2260663,2262908,2245
"316","Zm00001d001881","2",2309633,2313192,3559
"317","Zm00001d001882","2",2322242,2329784,7542
"318","Zm00001d001883","2",2344925,2348541,3616
"319","Zm00001d001884","2",2349516,2354941,5425
"320","Zm00001d001885","2",2465136,2466474,1338
"321","Zm00001d001887","2",2472648,2482331,9683
"322","Zm00001d001894","2",2491277,2493876,2599
"323","Zm00001d001895","2",2500957,2506732,5775
"324","Zm00001d001896","2",2509567,2511414,1847
"325","Zm00001d001897","2",2547151,2550966,3815
"326","Zm00001d001898","2",2553344,2559999,6655
"327","Zm00001d001899","2",2559817,2561845,2028
"328","Zm00001d001900","2",2562960,2566600,3640
"329","Zm00001d001901","2",2608019,2612382,4363
"330","Zm00001d001902","2",2633360,2636659,3299
"331","Zm00001d001903","2",2637031,2639743,2712
"332","Zm00001d001904","2",2641205,2642025,820
"333","Zm00001d001905","2",2643026,2643694,668
"334","Zm00001d001906","2",2644303,2648830,4527
"335","Zm00001d001907","2",2687734,2688264,530
"336","Zm00001d001908","2",2689185,2697141,7956
"337","Zm00001d001909","2",2779225,2782637,3412
"338","Zm00001d001910","2",2781817,2787493,5676
"339","Zm00001d001913","2",2799861,2803017,3156
"340","Zm00001d001914","2",2803876,2808599,4723
"341","Zm00001d001915","2",2812723,2813940,1217
"342","Zm00001d001916","2",2815963,2819126,3163
"343","Zm00001d001917","2",2907763,2919247,11484
"344","Zm00001d001918","2",2919825,2923030,3205
"345","Zm00001d001923","2",2987346,3010796,23450
"346","Zm00001d001924","2",3022804,3026409,3605
"347","Zm00001d001927","2",3061215,3062758,1543
"348","Zm00001d001928","2",3067705,3079031,11326
"349","Zm00001d001929","2",3079742,3089142,9400
"350","Zm00001d001931","2",3092327,3092746,419
"351","Zm00001d001932","2",3093088,3096658,3570
"352","Zm00001d001933","2",3097287,3101632,4345
"353","Zm00001d001934","2",3102593,3103210,617
"354","Zm00001d001935","2",3107291,3112383,5092
"355","Zm00001d001936","2",3114134,3117099,2965
"356","Zm00001d001937","2",3119830,3123912,4082
"357","Zm00001d001939","2",3192067,3195814,3747
"358","Zm00001d001940","2",3197994,3200378,2384
"359","Zm00001d001941","2",3201231,3204850,3619
"360","Zm00001d001943","2",3240579,3242932,2353
"361","Zm00001d001945","2",3367272,3374233,6961
"362","Zm00001d001946","2",3397867,3402119,4252
"363","Zm00001d001947","2",3404971,3408793,3822
"364","Zm00001d001949","2",3418932,3422178,3246
"365","Zm00001d001951","2",3423831,3424283,452
"366","Zm00001d001952","2",3425808,3432915,7107
"367","Zm00001d001953","2",3438958,3444350,5392
"368","Zm00001d001959","2",3543770,3549932,6162
"369","Zm00001d001960","2",3559183,3560951,1768
"370","Zm00001d001962","2",3572227,3587792,15565
"371","Zm00001d001964","2",3600255,3600683,428
"372","Zm00001d001966","2",3608159,3611883,3724
"373","Zm00001d001967","2",3611983,3617038,5055
"374","Zm00001d001968","2",3659023,3665954,6931
"375","Zm00001d001970","2",3707673,3710056,2383
"376","Zm00001d001971","2",3712994,3715116,2122
"377","Zm00001d001972","2",3717523,3719516,1993
"378","Zm00001d001973","2",3728194,3732158,3964
"379","Zm00001d001974","2",3757695,3762861,5166
"380","Zm00001d001978","2",3798163,3823892,25729
"381","Zm00001d001979","2",3824107,3826568,2461
"382","Zm00001d001980","2",3876007,3880702,4695
"383","Zm00001d001982","2",3891754,3892380,626
"384","Zm00001d001983","2",3939649,3950608,10959
"385","Zm00001d001984","2",3952212,3954752,2540
"386","Zm00001d001987","2",3958780,3962322,3542
"387","Zm00001d001988","2",4000536,4005122,4586
"388","Zm00001d001989","2",4005779,4006470,691
"389","Zm00001d001990","2",4060451,4060702,251
"390","Zm00001d001993","2",4069761,4072922,3161
"391","Zm00001d001994","2",4073693,4075345,1652
"392","Zm00001d001995","2",4120298,4126906,6608
"393","Zm00001d001996","2",4127517,4130914,3397
"394","Zm00001d001997","2",4132333,4133568,1235
"395","Zm00001d001999","2",4137849,4142554,4705
"396","Zm00001d002000","2",4150293,4154404,4111
"397","Zm00001d002001","2",4156560,4157278,718
"398","Zm00001d002003","2",4166904,4173548,6644
"399","Zm00001d002004","2",4177227,4180187,2960
"400","Zm00001d002006","2",4277523,4284581,7058
"401","Zm00001d002011","2",4324615,4325127,512
"402","Zm00001d002012","2",4325836,4336209,10373
"403","Zm00001d002019","2",4431377,4433393,2016
"404","Zm00001d002020","2",4479323,4481492,2169
"405","Zm00001d002021","2",4539076,4539570,494
"406","Zm00001d002022","2",4547285,4552574,5289
"407","Zm00001d002023","2",4587796,4589602,1806
"408","Zm00001d002024","2",4593403,4606170,12767
"409","Zm00001d002025","2",4628845,4634985,6140
"410","Zm00001d002026","2",4638994,4644379,5385
"411","Zm00001d002027","2",4656652,4661418,4766
"412","Zm00001d002028","2",4663113,4666196,3083
"413","Zm00001d002029","2",4666311,4670063,3752
"414","Zm00001d002032","2",4794172,4806276,12104
"415","Zm00001d002033","2",4807574,4809601,2027
"416","Zm00001d002034","2",4808158,4814502,6344
"417","Zm00001d002035","2",4821035,4823880,2845
"418","Zm00001d002036","2",4846237,4851797,5560
"419","Zm00001d002037","2",4852459,4853805,1346
"420","Zm00001d002038","2",4861458,4865979,4521
"421","Zm00001d002039","2",4866662,4870005,3343
"422","Zm00001d002040","2",4898710,4912448,13738
"423","Zm00001d002043","2",4922293,4928470,6177
"424","Zm00001d002044","2",4929052,4931551,2499
"425","Zm00001d002046","2",4935892,4945247,9355
"426","Zm00001d002047","2",4945629,4945956,327
"427","Zm00001d002048","2",4954094,4955881,1787
"428","Zm00001d002051","2",5013826,5016702,2876
"429","Zm00001d002052","2",5018197,5021343,3146
"430","Zm00001d002053","2",5032026,5036327,4301
"431","Zm00001d002054","2",5036500,5039237,2737
"432","Zm00001d002055","2",5040212,5040760,548
"433","Zm00001d002056","2",5042321,5047668,5347
"434","Zm00001d002058","2",5047549,5056668,9119
"435","Zm00001d002063","2",5176357,5177787,1430
"436","Zm00001d002064","2",5191813,5195757,3944
"437","Zm00001d002065","2",5233170,5237006,3836
"438","Zm00001d002066","2",5267442,5268449,1007
"439","Zm00001d002067","2",5288503,5289625,1122
"440","Zm00001d002068","2",5314317,5320223,5906
"441","Zm00001d002069","2",5364541,5364798,257
"442","Zm00001d002072","2",5413401,5413963,562
"443","Zm00001d002075","2",5456239,5459958,3719
"444","Zm00001d002079","2",5505054,5505812,758
"445","Zm00001d002080","2",5508384,5514971,6587
"446","Zm00001d002082","2",5631271,5638279,7008
"447","Zm00001d002083","2",5670030,5670731,701
"448","Zm00001d002084","2",5711305,5715286,3981
"449","Zm00001d002085","2",5765101,5768935,3834
"450","Zm00001d002086","2",5771336,5775212,3876
"451","Zm00001d002087","2",5777235,5781446,4211
"452","Zm00001d002088","2",5784528,5785115,587
"453","Zm00001d002089","2",5787176,5800531,13355
"454","Zm00001d002090","2",5807146,5814918,7772
"455","Zm00001d002091","2",5846187,5852086,5899
"456","Zm00001d002093","2",5870323,5870748,425
"457","Zm00001d002094","2",5872428,5873039,611
"458","Zm00001d002095","2",5873612,5878134,4522
"459","Zm00001d002096","2",5947564,5948181,617
"460","Zm00001d002097","2",5954841,5956025,1184
"461","Zm00001d002098","2",5964116,5965554,1438
"462","Zm00001d002099","2",5969116,5978995,9879
"463","Zm00001d002100","2",5979615,5981068,1453
"464","Zm00001d002101","2",5980086,5981005,919
"465","Zm00001d002103","2",5981831,5989287,7456
"466","Zm00001d002104","2",5993672,5998425,4753
"467","Zm00001d002105","2",6001996,6002805,809
"468","Zm00001d002106","2",6005693,6006923,1230
"469","Zm00001d002108","2",6029954,6034459,4505
"470","Zm00001d002111","2",6046858,6051509,4651
"471","Zm00001d002112","2",6047566,6048192,626
"472","Zm00001d002113","2",6080286,6092137,11851
"473","Zm00001d002115","2",6097422,6101496,4074
"474","Zm00001d002119","2",6125333,6132308,6975
"475","Zm00001d002121","2",6144651,6145983,1332
"476","Zm00001d002122","2",6150635,6155146,4511
"477","Zm00001d002125","2",6290891,6302652,11761
"478","Zm00001d002126","2",6309156,6311132,1976
"479","Zm00001d002127","2",6316912,6319518,2606
"480","Zm00001d002128","2",6409519,6412809,3290
"481","Zm00001d002129","2",6412909,6421954,9045
"482","Zm00001d002130","2",6422180,6424987,2807
"483","Zm00001d002131","2",6428322,6429743,1421
"484","Zm00001d002134","2",6445382,6447909,2527
"485","Zm00001d002135","2",6449296,6454805,5509
"486","Zm00001d002136","2",6496902,6497840,938
"487","Zm00001d002137","2",6508338,6509353,1015
"488","Zm00001d002138","2",6519765,6520292,527
"489","Zm00001d002139","2",6550006,6551872,1866
"490","Zm00001d002140","2",6555540,6559295,3755
"491","Zm00001d002141","2",6563943,6574240,10297
"492","Zm00001d002143","2",6636877,6642835,5958
"493","Zm00001d002145","2",6741571,6747368,5797
"494","Zm00001d002146","2",6773725,6776694,2969
"495","Zm00001d002147","2",6777775,6781319,3544
"496","Zm00001d002148","2",6814316,6818482,4166
"497","Zm00001d002149","2",6819751,6827540,7789
"498","Zm00001d002150","2",6820212,6823142,2930
"499","Zm00001d002153","2",6864643,6869033,4390
"500","Zm00001d002154","2",6869196,6875212,6016
"501","Zm00001d002155","2",6874784,6877507,2723
"502","Zm00001d002156","2",6878316,6881153,2837
"503","Zm00001d002157","2",6883711,6885633,1922
"504","Zm00001d002158","2",6886753,6887019,266
"505","Zm00001d002159","2",6889076,6889357,281
"506","Zm00001d002160","2",6893694,6893936,242
