"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"112","ENSG00000005893","X",120427827,120469365,41538
"113","ENSG00000005961","17",44372180,44389505,17325
"114","ENSG00000005981","7",95478444,95540233,61789
"115","ENSG00000006007","16",19501693,19522123,20430
"116","ENSG00000006015","19",18588685,18592336,3651
"117","ENSG00000006016","19",18572220,18607741,35521
"118","ENSG00000006025","17",47807372,47821834,14462
"119","ENSG00000006042","17",32927910,32945106,17196
"120","ENSG00000006047","17",7288263,7294639,6376
"121","ENSG00000006059","17",41346092,41350812,4720
"122","ENSG00000006062","17",45263119,45317029,53910
"123","ENSG00000006071","11",17392498,17476879,84381
"124","ENSG00000006116","16",24255553,24362801,107248
"125","ENSG00000006118","11",60924463,60937159,12696
"126","ENSG00000006125","17",35578046,35726413,148367
"127","ENSG00000006128","7",97732084,97740472,8388
"128","ENSG00000006194","16",3263800,3301401,37601
"129","ENSG00000006210","16",57372477,57385044,12567
"130","ENSG00000006282","17",50543058,50555852,12794
"131","ENSG00000006283","17",50560715,50627474,66759
"132","ENSG00000006327","16",3018445,3022383,3938
"133","ENSG00000006377","7",97005553,97011040,5487
"134","ENSG00000006432","14",70722526,70809534,87008
"135","ENSG00000006451","7",39623565,39708120,84555
"136","ENSG00000006453","7",98291650,98401090,109440
"137","ENSG00000006459","7",140084746,140176983,92237
"138","ENSG00000006468","7",13891229,13991425,100196
"139","ENSG00000006530","7",141551278,141655244,103966
"140","ENSG00000006534","11",68008578,68029282,20704
"141","ENSG00000006555","1",54779712,54801323,21611
"142","ENSG00000006576","7",77798792,77957503,158711
"143","ENSG00000006606","7",75769533,75789896,20363
"144","ENSG00000006607","2",241356285,241494841,138556
"145","ENSG00000006611","11",17493895,17544416,50521
"146","ENSG00000006625","7",30496621,30504841,8220
"147","ENSG00000006634","7",87876216,87909553,33337
"148","ENSG00000006638","19",3594506,3606840,12334
"149","ENSG00000006652","7",112422968,112481017,58049
"150","ENSG00000006659","19",39704481,39709444,4963
"151","ENSG00000006695","17",14069490,14231736,162246
"152","ENSG00000006704","7",74453790,74602604,148814
"153","ENSG00000006712","19",39385629,39391154,5525
"154","ENSG00000006715","7",38722974,38932394,209420
"155","ENSG00000006740","17",12789498,12991643,202145
"156","ENSG00000006744","17",12991612,13018065,26453
"157","ENSG00000006747","7",12570577,12660182,89605
"158","ENSG00000006756","X",2903972,2929349,25377
"159","ENSG00000006757","X",7898247,7927739,29492
"160","ENSG00000006788","17",10300865,10373130,72265
"161","ENSG00000006831","12",1688574,1788674,100100
"162","ENSG00000006837","5",134286350,134371047,84697
"163","ENSG00000007001","2",157876702,158136154,259452
"164","ENSG00000007038","16",2817180,2826304,9124
"165","ENSG00000007047","19",45079288,45305284,225996
"166","ENSG00000007062","4",15963076,16084378,121302
"167","ENSG00000007080","19",17933015,17943991,10976
"168","ENSG00000007129","19",41549518,41586844,37326
"169","ENSG00000007168","17",2593210,2685615,92405
"170","ENSG00000007171","17",27756766,27800499,43733
"171","ENSG00000007174","17",11598470,11969748,371278
"172","ENSG00000007202","17",28614446,28645454,31008
"173","ENSG00000007216","17",28473293,28497781,24488
"174","ENSG00000007237","17",9910609,10198551,287942
"175","ENSG00000007255","19",45162928,45178237,15309
"176","ENSG00000007264","19",3777970,3802129,24159
"177","ENSG00000007306","19",41673303,41706976,33673
"178","ENSG00000007312","17",63928740,63932354,3614
"179","ENSG00000007314","17",63938554,63972918,34364
"180","ENSG00000007341","1",112523514,112620825,97311
"181","ENSG00000007350","X",154295795,154330350,34555
"182","ENSG00000007372","11",31784779,31817961,33182
"183","ENSG00000007376","16",784974,788397,3423
"184","ENSG00000007384","16",58059,76355,18296
"185","ENSG00000007392","16",188969,229463,40494
"186","ENSG00000007402","3",50362799,50504244,141445
"187","ENSG00000007516","16",1333601,1349441,15840
"188","ENSG00000007520","16",1349240,1351878,2638
"189","ENSG00000007541","16",566995,584136,17141
"190","ENSG00000007545","16",1612325,1677908,65583
"191","ENSG00000007866","6",35473597,35497079,23482
"192","ENSG00000007908","1",169722640,169764705,42065
"193","ENSG00000007923","1",6634168,6701924,67756
"194","ENSG00000007933","1",171090901,171117819,26918
"195","ENSG00000007944","6",16129086,16148248,19162
"196","ENSG00000007952","X",100843324,100874359,31035
"197","ENSG00000007968","1",23506438,23531233,24795
"198","ENSG00000008018","6",170535120,170553307,18187
"199","ENSG00000008056","X",47571901,47619857,47956
"200","ENSG00000008083","6",15246069,15522042,275973
"201","ENSG00000008086","X",18425583,18653629,228046
"202","ENSG00000008118","1",209583714,209613939,30225
"203","ENSG00000008128","1",1702379,1724357,21978
"204","ENSG00000008130","1",1751232,1780457,29225
"205","ENSG00000008196","6",50818723,50847619,28896
"206","ENSG00000008197","6",50713828,50772988,59160
"207","ENSG00000008226","3",38039205,38124025,84820
"208","ENSG00000008256","7",6161776,6272644,110868
"209","ENSG00000008277","7",87934143,88202889,268746
"210","ENSG00000008282","7",106090503,106112576,22073
"211","ENSG00000008283","17",63432304,63446354,14050
"212","ENSG00000008294","17",50962174,51120868,158694
"213","ENSG00000008300","3",48636463,48662886,26423
"214","ENSG00000008311","7",122073549,122144255,70706
"215","ENSG00000008323","12",6310436,6328506,18070
"216","ENSG00000008324","3",42581840,42595114,13274
"217","ENSG00000008382","19",4343527,4360086,16559
"218","ENSG00000008394","12",16347142,16609259,262117
"219","ENSG00000008405","12",106991364,107093549,102185
"220","ENSG00000008438","19",46019153,46023053,3900
"221","ENSG00000008441","19",12995608,13098796,103188
"222","ENSG00000008513","8",133454848,133571940,117092
"223","ENSG00000008516","16",3046561,3060726,14165
"224","ENSG00000008517","16",3065297,3082192,16895
"225","ENSG00000008710","16",2088710,2135898,47188
"226","ENSG00000008735","22",50600793,50613981,13188
"227","ENSG00000008838","17",40019097,40061215,42118
"228","ENSG00000008853","8",22987417,23020199,32782
"229","ENSG00000008869","2",36968383,37084372,115989
"230","ENSG00000008952","3",169966635,169998373,31738
"231","ENSG00000008988","8",56067295,56074581,7286
"232","ENSG00000009307","1",114716913,114758676,41763
"233","ENSG00000009335","7",157138916,157269370,130454
"234","ENSG00000009413","6",111299028,111483715,184687
"235","ENSG00000009694","X",124375903,124963817,587914
"236","ENSG00000009709","1",18630846,18748866,118020
"237","ENSG00000009724","1",11026523,11047233,20710
"238","ENSG00000009765","6",150368892,150405969,37077
"239","ENSG00000009780","1",27725979,27763122,37143
"240","ENSG00000009790","1",209756032,209782320,26288
"241","ENSG00000009830","14",77274956,77320884,45928
"242","ENSG00000009844","6",142147162,142224685,77523
"243","ENSG00000009950","7",73593194,73624543,31349
"244","ENSG00000009954","7",73440406,73522293,81887
"245","ENSG00000010017","6",13621498,13711835,90337
"246","ENSG00000010030","6",36354091,36387800,33709
"247","ENSG00000010072","1",231337104,231355023,17919
"248","ENSG00000010165","1",171781660,171814023,32363
"249","ENSG00000010219","12",4562204,4615302,53098
"250","ENSG00000010244","17",32350117,32381886,31769
"251","ENSG00000010256","3",48599002,48610976,11974
"252","ENSG00000010270","7",38178222,38230671,52449
"253","ENSG00000010278","12",6199715,6238271,38556
"254","ENSG00000010282","3",42692663,42702827,10164
"255","ENSG00000010292","12",6493356,6531955,38599
"256","ENSG00000010295","12",6538375,6556083,17708
"257","ENSG00000010310","19",45668221,45683722,15501
"258","ENSG00000010318","3",52410660,52423641,12981
"259","ENSG00000010319","3",52433053,52445085,12032
"260","ENSG00000010322","3",52455118,52493068,37950
"261","ENSG00000010327","3",52495338,52524495,29157
"262","ENSG00000010361","19",49806869,49817376,10507
"263","ENSG00000010379","12",220621,262873,42252
"264","ENSG00000010404","X",149476988,149521096,44108
"265","ENSG00000010438","9",33750466,33799231,48765
"266","ENSG00000010539","16",3222325,3236221,13896
"267","ENSG00000010610","12",6786858,6820799,33941
"268","ENSG00000010626","12",6873569,6914241,40672
"269","ENSG00000010671","X",101349447,101390796,41349
"270","ENSG00000010704","6",26087281,26098343,11062
"271","ENSG00000010803","1",41027200,41242154,214954
"272","ENSG00000010810","6",111660332,111873452,213120
"273","ENSG00000010818","6",142751469,142956698,205229
"274","ENSG00000010932","1",171248471,171285978,37507
"275","ENSG00000011007","1",23743155,23762059,18904
"276","ENSG00000011009","1",23791145,23795539,4394
"277","ENSG00000011021","1",11806096,11848079,41983
"278","ENSG00000011028","17",62627670,62693597,65927
"279","ENSG00000011052","17",51153590,51171744,18154
"280","ENSG00000011083","5",150190062,150222788,32726
"281","ENSG00000011105","12",3077355,3286564,209209
"282","ENSG00000011114","14",93237550,93333092,95542
"283","ENSG00000011132","19",3750772,3761692,10920
"284","ENSG00000011143","17",58205437,58219605,14168
"285","ENSG00000011198","3",43690108,43734371,44263
"286","ENSG00000011201","X",8528874,8732137,203263
"287","ENSG00000011243","19",15380050,15419141,39091
"288","ENSG00000011258","17",51177425,51260163,82738
"289","ENSG00000011260","17",51260546,51297936,37390
"290","ENSG00000011275","7",5620047,5781739,161692
"291","ENSG00000011295","17",15999784,16045015,45231
"292","ENSG00000011304","19",797075,812327,15252
"293","ENSG00000011332","19",38211006,38229714,18708
"294","ENSG00000011347","11",61515313,61581148,65835
"295","ENSG00000011376","3",45388561,45554726,166165
"296","ENSG00000011405","11",17077730,17207983,130253
"297","ENSG00000011422","19",43646095,43670547,24452
"298","ENSG00000011426","7",36389821,36453791,63970
"299","ENSG00000011451","19",15419980,15449951,29971
"300","ENSG00000011454","9",122940833,123104866,164033
"301","ENSG00000011465","12",91140484,91182824,42340
"302","ENSG00000011478","19",45692666,45703989,11323
"303","ENSG00000011485","19",46346994,46392981,45987
"304","ENSG00000011523","2",65056366,65087004,30638
"305","ENSG00000011566","2",39249266,39437301,188035
"306","ENSG00000011590","19",35704558,35717038,12480
"307","ENSG00000011600","19",35904401,35908295,3894
"308","ENSG00000011638","16",21158377,21180616,22239
"309","ENSG00000011677","X",152166234,152451315,285081
"310","ENSG00000012048","17",43044295,43170245,125950
"311","ENSG00000012061","19",45407333,45478828,71495
"312","ENSG00000012124","19",35319261,35347361,28100
"313","ENSG00000012171","3",50267558,50277546,9988
"314","ENSG00000012174","X",21839617,21885423,45806
"315","ENSG00000012211","X",49174802,49186528,11726
"316","ENSG00000012223","3",46435645,46485234,49589
"317","ENSG00000012232","8",28600469,28755599,155130
"318","ENSG00000012504","12",100473708,100564414,90706
"319","ENSG00000012660","6",53267398,53349179,81781
"320","ENSG00000012779","10",45374176,45446119,71943
"321","ENSG00000012817","Y",19703865,19744939,41074
"322","ENSG00000012822","12",53708517,53727745,19228
"323","ENSG00000012963","14",93207241,93229215,21974
"324","ENSG00000012983","14",50418501,50561126,142625
"325","ENSG00000013016","2",31234152,31269451,35299
"326","ENSG00000013275","19",39971005,39981441,10436
"327","ENSG00000013288","4",6575175,6623362,48187
"328","ENSG00000013293","3",170459548,170586075,126527
"329","ENSG00000013297","3",170418865,170454733,35868
"330","ENSG00000013306","17",44319625,44324870,5245
"331","ENSG00000013364","16",29820394,29848039,27645
"332","ENSG00000013374","7",151341699,151378449,36750
"333","ENSG00000013375","6",83161150,83193936,32786
"334","ENSG00000013392","6",83193357,83198935,5578
"335","ENSG00000013441","2",200853009,200864744,11735
"336","ENSG00000013503","12",106357748,106510198,152450
"337","ENSG00000013523","14",76786178,76826246,40068
"338","ENSG00000013561","5",141958328,141990292,31964
"339","ENSG00000013563","X",154401236,154412112,10876
"340","ENSG00000013573","12",31073860,31104799,30939
"341","ENSG00000013583","12",12974870,13000265,25395
"342","ENSG00000013588","12",12890782,12917937,27155
"343","ENSG00000013619","X",150361422,150514178,152756
"344","ENSG00000013725","11",60971680,61020377,48697
"345","ENSG00000013810","4",1712891,1745176,32285
"346","ENSG00000014123","6",96521595,96555276,33681
"347","ENSG00000014138","11",65261920,65305589,43669
"348","ENSG00000014164","8",143437659,143541447,103788
"349","ENSG00000014216","11",65180566,65212006,31440
"350","ENSG00000014257","3",132317369,132368298,50929
"351","ENSG00000014641","2",63588609,63607197,18588
"352","ENSG00000014824","4",41990502,42090461,99959
"353","ENSG00000014914","1",149928651,149936879,8228
"354","ENSG00000014919","10",99711844,99732100,20256
"355","ENSG00000015133","14",91271323,91417844,146521
"356","ENSG00000015153","12",42157104,42238349,81245
"357","ENSG00000015171","10",134465,254637,120172
"358","ENSG00000015285","X",48676596,48691427,14831
"359","ENSG00000015413","16",89613308,89638456,25148
"360","ENSG00000015475","22",17734138,17774770,40632
"361","ENSG00000015479","5",139293648,139331677,38029
"362","ENSG00000015520","7",44512535,44541315,28780
"363","ENSG00000015532","17",50346092,50363138,17046
"364","ENSG00000015568","2",109792758,109857705,64947
"365","ENSG00000015592","8",27235323,27258420,23097
"366","ENSG00000015676","7",44379119,44490658,111539
"367","ENSG00000016082","5",51383448,51394730,11282
"368","ENSG00000016391","3",53812335,53846419,34084
"369","ENSG00000016402","6",136999971,137045180,45209
"370","ENSG00000016490","1",86468368,86500289,31921
"371","ENSG00000016602","1",86547078,86580754,33676
"372","ENSG00000016864","3",52694488,52706032,11544
"373","ENSG00000017260","3",130850595,131016712,166117
"374","ENSG00000017427","12",102395874,102481744,85870
"375","ENSG00000017483","X",48458537,48470260,11723
"376","ENSG00000017797","18",9475009,9538114,63105
"377","ENSG00000018189","4",70704204,70808619,104415
"378","ENSG00000018236","12",40692439,41072415,379976
"379","ENSG00000018280","2",218382029,218396894,14865
"380","ENSG00000018408","3",149517235,149736714,219479
"381","ENSG00000018510","2",177392768,177559299,166531
"382","ENSG00000018607","2",132309309,132318736,9427
"383","ENSG00000018610","X",119538149,119565408,27259
"384","ENSG00000018625","1",160115759,160143591,27832
"385","ENSG00000018699","2",32628032,32821051,193019
"386","ENSG00000018869","19",56375846,56393545,17699
"387","ENSG00000019102","11",124747474,124752255,4781
"388","ENSG00000019144","11",118606440,118658031,51591
"389","ENSG00000019169","2",118942166,118994660,52494
"390","ENSG00000019186","20",54153446,54173986,20540
"391","ENSG00000019485","11",45095806,45235110,139304
"392","ENSG00000019505","11",45240302,45286341,46039
"393","ENSG00000019549","8",48917598,48921740,4142
"394","ENSG00000019582","5",150400041,150412929,12888
"395","ENSG00000019991","7",81699010,81770438,71428
"396","ENSG00000019995","10",124942123,124988189,46066
"397","ENSG00000020129","1",35557473,35567274,9801
"398","ENSG00000020181","8",37784191,37844896,60705
"399","ENSG00000020219","7",152445477,152447150,1673
"400","ENSG00000020256","20",52051663,52204308,152645
"401","ENSG00000020426","14",60734742,60969965,235223
"402","ENSG00000020577","14",54567097,54793315,226218
"403","ENSG00000020633","1",24899511,24965121,65610
"404","ENSG00000020922","11",94415578,94493908,78330
"405","ENSG00000021300","11",73646178,73662819,16641
"406","ENSG00000021355","6",2832332,2841959,9627
"407","ENSG00000021461","7",99828013,99866102,38089
"408","ENSG00000021488","19",32830509,32869767,39258
"409","ENSG00000021574","2",32063547,32157637,94090
"410","ENSG00000021645","14",78170373,79868290,1697917
"411","ENSG00000021762","11",3087107,3166739,79632
"412","ENSG00000021776","15",34851782,34969742,117960
"413","ENSG00000021826","2",210477682,210679107,201425
"414","ENSG00000021852","1",56929207,56966140,36933
"415","ENSG00000022267","X",136146702,136211359,64657
"416","ENSG00000022277","20",56468585,56519449,50864
"417","ENSG00000022355","5",161847063,161899981,52918
"418","ENSG00000022556","19",54953130,55001142,48012
"419","ENSG00000022567","8",141207166,141308305,101139
"420","ENSG00000022840","12",120533480,120577588,44108
"421","ENSG00000022976","14",102317377,102342702,25325
"422","ENSG00000023041","10",112424428,112446917,22489
"423","ENSG00000023171","11",123358428,123627774,269346
"424","ENSG00000023191","11",494512,507300,12788
"425","ENSG00000023228","2",206114817,206159509,44692
"426","ENSG00000023287","8",52622458,52745843,123385
"427","ENSG00000023318","9",99979185,100099000,119815
"428","ENSG00000023330","3",52198086,52214327,16241
"429","ENSG00000023445","11",102317450,102339403,21953
"430","ENSG00000023516","13",42272152,42323261,51109
"431","ENSG00000023572","1",193090866,193106114,15248
"432","ENSG00000023608","14",61762420,61796428,34008
"433","ENSG00000023697","12",15911302,16037381,126079
"434","ENSG00000023734","12",15882387,15903478,21091
"435","ENSG00000023839","10",99782640,99852594,69954
"436","ENSG00000023892","6",35297818,35321771,23953
"437","ENSG00000023902","1",150149183,150164720,15537
"438","ENSG00000023909","1",93885199,93909456,24257
"439","ENSG00000024048","6",42564062,42693504,129442
"440","ENSG00000024422","19",47713422,47743134,29712
"441","ENSG00000024526","1",68474152,68497221,23069
"442","ENSG00000024862","6",138773509,138793319,19810
"443","ENSG00000025039","6",89364636,89412270,47634
"444","ENSG00000025156","6",122399546,122433119,33573
"445","ENSG00000025293","20",35771974,35950370,178396
"446","ENSG00000025423","12",56752161,56787790,35629
"447","ENSG00000025434","11",47248300,47269033,20733
"448","ENSG00000025708","22",50525752,50530032,4280
"449","ENSG00000025770","22",50508224,50524780,16556
"450","ENSG00000025772","20",44942130,44960397,18267
"451","ENSG00000025796","6",107867756,107958208,90452
"452","ENSG00000025800","1",32108056,32176563,68507
"453","ENSG00000026025","10",17228241,17237593,9352
"454","ENSG00000026036","20",63659300,63698684,39384
"455","ENSG00000026103","10",88990531,89017059,26528
"456","ENSG00000026297","6",166929504,166957191,27687
"457","ENSG00000026508","11",35138870,35232402,93532
"458","ENSG00000026559","20",51003656,51023107,19451
"459","ENSG00000026652","6",161129967,161274061,144094
"460","ENSG00000026751","1",160739057,160754821,15764
"461","ENSG00000026950","6",26402237,26415208,12971
"462","ENSG00000027001","13",23730189,23889400,159211
"463","ENSG00000027075","14",61187559,61550976,363417
"464","ENSG00000027644","1",156840063,156859117,19054
"465","ENSG00000027697","6",137197484,137219449,21965
"466","ENSG00000027847","5",177600132,177610330,10198
"467","ENSG00000027869","1",156806243,156816862,10619
"468","ENSG00000028116","2",57907629,58159920,252291
"469","ENSG00000028137","1",12166991,12209228,42237
"470","ENSG00000028203","12",95217746,95302799,85053
"471","ENSG00000028277","19",42086110,42196585,110475
"472","ENSG00000028310","5",850291,892801,42510
"473","ENSG00000028528","15",64094123,64146090,51967
"474","ENSG00000028839","6",133952170,133990432,38262
"475","ENSG00000029153","12",27332854,27425289,92435
"476","ENSG00000029363","6",136256627,136289851,33224
"477","ENSG00000029364","14",69398015,69462390,64375
"478","ENSG00000029534","8",41653220,41896762,243542
"479","ENSG00000029559","4",87799554,87812435,12881
"480","ENSG00000029639","6",155256134,155314493,58359
"481","ENSG00000029725","17",5282265,5386340,104075
"482","ENSG00000029993","X",150980509,150990771,10262
"483","ENSG00000030066","11",47778087,47848555,70468
"484","ENSG00000030110","6",33572547,33580293,7746
"485","ENSG00000030304","9",110668771,110801620,132849
"486","ENSG00000030419","2",212999691,213152427,152736
"487","ENSG00000030582","17",44345246,44353106,7860
"488","ENSG00000031003","5",137937960,138051961,114001
"489","ENSG00000031081","3",119294373,119420714,126341
"490","ENSG00000031691","6",49463370,49493107,29737
"491","ENSG00000031698","1",109213918,109238182,24264
"492","ENSG00000031823","19",5916139,5978142,62003
"493","ENSG00000032219","14",58298385,58373887,75502
"494","ENSG00000032389","2",3188925,3377882,188957
"495","ENSG00000032444","19",7534004,7561764,27760
"496","ENSG00000032742","13",20567069,20691437,124368
"497","ENSG00000033011","16",5033923,5087379,53456
"498","ENSG00000033030","12",122471600,122501073,29473
"499","ENSG00000033050","7",151211484,151227205,15721
"500","ENSG00000033100","7",151232489,151238827,6338
"501","ENSG00000033122","1",69568261,70151945,583684
"502","ENSG00000033170","14",65410592,65744121,333529
"503","ENSG00000033178","4",67612652,67701155,88503
"504","ENSG00000033327","11",78215293,78418348,203055
"505","ENSG00000033627","17",42458844,42522611,63767
"506","ENSG00000033800","15",68054179,68198603,144424
"507","ENSG00000033867","3",27372721,27484420,111699
"508","ENSG00000034053","15",28884483,29118315,233832
"509","ENSG00000034152","17",21284672,21315240,30568
"510","ENSG00000034239","8",48710789,48735311,24522
"511","ENSG00000034510","2",84905656,84906671,1015
"512","ENSG00000034533","3",131013875,131027649,13774
"513","ENSG00000034677","8",100257060,100336218,79158
"514","ENSG00000034693","6",143450805,143490616,39811
"515","ENSG00000034713","16",75566375,75577881,11506
"516","ENSG00000034971","1",171635417,171652688,17271
"517","ENSG00000035115","2",217730,266398,48668
"518","ENSG00000035141","2",70295975,70302090,6115
"519","ENSG00000035403","10",73995193,74121363,126170
"520","ENSG00000035499","5",60596912,60700190,103278
"521","ENSG00000035664","15",63907036,64072033,164997
"522","ENSG00000035681","8",58583508,58659853,76345
"523","ENSG00000035687","1",244408494,244451909,43415
"524","ENSG00000035720","4",67558727,67607337,48610
"525","ENSG00000035862","17",78852977,78925387,72410
"526","ENSG00000035928","4",39287456,39366375,78919
"527","ENSG00000036054","3",100260992,100325251,64259
"528","ENSG00000036257","2",224470150,224585397,115247
"529","ENSG00000036448","8",2045046,2165552,120506
"530","ENSG00000036473","X",38352586,38421446,68860
"531","ENSG00000036530","14",99684304,99727301,42997
"532","ENSG00000036549","1",77562416,77683419,121003
"533","ENSG00000036565","8",20144855,20183206,38351
"534","ENSG00000036672","11",119355215,119381711,26496
"535","ENSG00000036828","3",122183683,122291629,107946
"536","ENSG00000037042","17",42659284,42667006,7722
"537","ENSG00000037241","5",172958729,172969771,11042
"538","ENSG00000037280","5",180601506,180649624,48118
"539","ENSG00000037474","5",6599239,6633291,34052
"540","ENSG00000037637","1",16246840,16352480,105640
"541","ENSG00000037749","5",154038906,154220478,181572
"542","ENSG00000037757","19",13764522,13774282,9760
"543","ENSG00000037897","12",57768471,57772119,3648
"544","ENSG00000037965","12",54008985,54012769,3784
"545","ENSG00000038002","4",177430774,177442437,11663
"546","ENSG00000038210","4",25160663,25279204,118541
"547","ENSG00000038219","4",13568738,13627725,58987
"548","ENSG00000038274","5",163503114,163519354,16240
"549","ENSG00000038295","4",165873237,166104457,231220
"550","ENSG00000038358","16",67873052,67884499,11447
"551","ENSG00000038382","5",14143342,14532128,388786
"552","ENSG00000038427","5",83471618,83582303,110685
"553","ENSG00000038532","16",10944564,11182186,237622
"554","ENSG00000038945","8",16107878,16567490,459612
"555","ENSG00000039068","16",68737292,68835541,98249
"556","ENSG00000039123","5",55307989,55425579,117590
"557","ENSG00000039139","5",13690331,13944543,254212
"558","ENSG00000039319","5",80408013,80483379,75366
