"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"42","ENSGALG00000000195","22",501885,551476,49591
"43","ENSGALG00000000201","27",4004619,4020058,15439
"44","ENSGALG00000000208","Z",45855483,46033418,177935
"45","ENSGALG00000000209","22",577317,581857,4540
"46","ENSGALG00000000215","Z",46038892,46065354,26462
"47","ENSGALG00000000217","26",954079,976671,22592
"48","ENSGALG00000000218","Z",46094705,46101520,6815
"49","ENSGALG00000000220","Z",46112427,46200441,88014
"50","ENSGALG00000000223","26",923122,934781,11659
"51","ENSGALG00000000225","26",915271,920488,5217
"52","ENSGALG00000000226","26",910864,914096,3232
"53","ENSGALG00000000227","22",605206,646892,41686
"54","ENSGALG00000000233","27",6502621,6508099,5478
"55","ENSGALG00000000234","Z",46272436,46396602,124166
"56","ENSGALG00000000235","22",688378,726427,38049
"57","ENSGALG00000000241","Z",46594962,46603606,8644
"58","ENSGALG00000000242","22",736997,875384,138387
"59","ENSGALG00000000243","27",4030006,4034840,4834
"60","ENSGALG00000000244","Z",46616371,46782893,166522
"61","ENSGALG00000000247","Z",46811852,46841797,29945
"62","ENSGALG00000000249","27",4034905,4038410,3505
"63","ENSGALG00000000251","27",4040247,4045220,4973
"64","ENSGALG00000000253","Z",46908349,46922477,14128
"65","ENSGALG00000000255","Z",47239613,47357106,117493
"66","ENSGALG00000000259","20",9867069,9873205,6136
"67","ENSGALG00000000264","Z",47448939,47484723,35784
"68","ENSGALG00000000273","Z",47527109,47681655,154546
"69","ENSGALG00000000274","27",4079597,4087573,7976
"70","ENSGALG00000000275","22",962634,970983,8349
"71","ENSGALG00000000276","Z",47772333,48059677,287344
"72","ENSGALG00000000277","22",973156,976774,3618
"73","ENSGALG00000000280","Z",48131380,48335018,203638
"74","ENSGALG00000000284","27",6243545,6248818,5273
"75","ENSGALG00000000293","27",4101688,4112295,10607
"76","ENSGALG00000000295","26",870577,887343,16766
"77","ENSGALG00000000296","5",27422449,27504335,81886
"78","ENSGALG00000000299","26",827967,854048,26081
"79","ENSGALG00000000302","26",807502,813890,6388
"80","ENSGALG00000000309","26",797808,805378,7570
"81","ENSGALG00000000311","22",981447,1052989,71542
"82","ENSGALG00000000313","26",790416,794166,3750
"83","ENSGALG00000000314","22",1089882,1108097,18215
"84","ENSGALG00000000317","22",1098617,1103124,4507
"85","ENSGALG00000000318","26",776660,782042,5382
"86","ENSGALG00000000329","26",1296534,1317744,21210
"87","ENSGALG00000000336","26",686280,770677,84397
"88","ENSGALG00000000337","28",506848,508022,1174
"89","ENSGALG00000000341","25",3270145,3271199,1054
"90","ENSGALG00000000349","27",4119715,4123304,3589
"91","ENSGALG00000000352","28",582246,604742,22496
"92","ENSGALG00000000357","22",1187068,1205333,18265
"93","ENSGALG00000000364","22",1287781,1294830,7049
"94","ENSGALG00000000365","22",1307275,1309948,2673
"95","ENSGALG00000000367","27",4187017,4266979,79962
"96","ENSGALG00000000371","27",4646659,4670553,23894
"97","ENSGALG00000000374","26",617184,633046,15862
"98","ENSGALG00000000377","28",604711,629778,25067
"99","ENSGALG00000000378","22",1324249,1333078,8829
"100","ENSGALG00000000379","27",4721958,4738989,17031
"101","ENSGALG00000000390","22",1337732,1346169,8437
"102","ENSGALG00000000394","26",1352712,1360431,7719
"103","ENSGALG00000000396","27",4751454,4764142,12688
"104","ENSGALG00000000397","26",574234,594203,19969
"105","ENSGALG00000000399","9",2860218,2863677,3459
"106","ENSGALG00000000400","26",1366688,1389976,23288
"107","ENSGALG00000000401","26",1400047,1402914,2867
"108","ENSGALG00000000402","22",1351044,1386815,35771
"109","ENSGALG00000000404","10",10883287,10904519,21232
"110","ENSGALG00000000407","28",646860,659632,12772
"111","ENSGALG00000000409","22",1402211,1410592,8381
"112","ENSGALG00000000410","27",4774952,4815919,40967
"113","ENSGALG00000000417","26",1413628,1422663,9035
"114","ENSGALG00000000419","26",1424151,1426410,2259
"115","ENSGALG00000000424","11",11429328,11442605,13277
"116","ENSGALG00000000430","28",659800,694959,35159
"117","ENSGALG00000000433","7",22205155,22208893,3738
"118","ENSGALG00000000437","26",1433283,1436412,3129
"119","ENSGALG00000000438","Z",27771796,27786843,15047
"120","ENSGALG00000000441","26",1438259,1442793,4534
"121","ENSGALG00000000442","26",1469306,1471568,2262
"122","ENSGALG00000000451","1",8003807,8010070,6263
"123","ENSGALG00000000452","22",1415487,1422100,6613
"124","ENSGALG00000000458","28",710915,722418,11503
"125","ENSGALG00000000461","27",4832151,4845337,13186
"126","ENSGALG00000000466","23",5273969,5292034,18065
"127","ENSGALG00000000469","22",5083582,5098900,15318
"128","ENSGALG00000000470","28",729616,757180,27564
"129","ENSGALG00000000474","28",770201,772981,2780
"130","ENSGALG00000000476","22",4410028,4620737,210709
"131","ENSGALG00000000478","27",4897150,5049377,152227
"132","ENSGALG00000000497","26",1533127,1536766,3639
"133","ENSGALG00000000498","27",5066557,5082805,16248
"134","ENSGALG00000000504","26",1539943,1544102,4159
"135","ENSGALG00000000505","27",5090432,5118510,28078
"136","ENSGALG00000000507","11",18738378,18745111,6733
"137","ENSGALG00000000510","27",5119774,5135568,15794
"138","ENSGALG00000000511","26",1544510,1563320,18810
"139","ENSGALG00000000513","11",18771553,18778212,6659
"140","ENSGALG00000000516","11",18778749,18811706,32957
"141","ENSGALG00000000518","26",510087,522316,12229
"142","ENSGALG00000000521","11",18813764,18819623,5859
"143","ENSGALG00000000523","26",1565335,1575057,9722
"144","ENSGALG00000000525","27",5141419,5180131,38712
"145","ENSGALG00000000528","11",18849334,18852939,3605
"146","ENSGALG00000000529","27",5186052,5190752,4700
"147","ENSGALG00000000533","26",1584188,1590134,5946
"148","ENSGALG00000000535","21",255925,259437,3512
"149","ENSGALG00000000538","27",5196842,5203338,6496
"150","ENSGALG00000000540","11",18853533,18862046,8513
"151","ENSGALG00000000541","26",481428,495534,14106
"152","ENSGALG00000000542","23",352761,353960,1199
"153","ENSGALG00000000544","26",1603818,1616373,12555
"154","ENSGALG00000000545","26",1725734,1730462,4728
"155","ENSGALG00000000549","11",18861162,18862768,1606
"156","ENSGALG00000000550","27",5203843,5214957,11114
"157","ENSGALG00000000551","26",1618156,1637334,19178
"158","ENSGALG00000000557","26",1717215,1724197,6982
"159","ENSGALG00000000558","28",792585,812847,20262
"160","ENSGALG00000000560","26",1639626,1646179,6553
"161","ENSGALG00000000564","27",5215338,5225187,9849
"162","ENSGALG00000000568","26",429845,474775,44930
"163","ENSGALG00000000573","21",291189,310409,19220
"164","ENSGALG00000000576","25",2624337,2626380,2043
"165","ENSGALG00000000577","28",832528,873641,41113
"166","ENSGALG00000000579","21",310699,314464,3765
"167","ENSGALG00000000581","27",5225378,5241792,16414
"168","ENSGALG00000000583","26",1695658,1714634,18976
"169","ENSGALG00000000584","26",380663,408134,27471
"170","ENSGALG00000000585","27",5250693,5256162,5469
"171","ENSGALG00000000589","28",898934,903624,4690
"172","ENSGALG00000000593","4",60162363,60166294,3931
"173","ENSGALG00000000596","27",5259680,5286482,26802
"174","ENSGALG00000000599","28",911079,922400,11321
"175","ENSGALG00000000603","27",5290753,5359216,68463
"176","ENSGALG00000000604","23",650448,671379,20931
"177","ENSGALG00000000606","26",355155,365068,9913
"178","ENSGALG00000000607","26",349399,353524,4125
"179","ENSGALG00000000608","11",18870452,18879210,8758
"180","ENSGALG00000000611","26",1783984,1790373,6389
"181","ENSGALG00000000613","28",928389,941429,13040
"182","ENSGALG00000000615","23",678435,689421,10986
"183","ENSGALG00000000616","26",323882,327166,3284
"184","ENSGALG00000000618","23",688912,702716,13804
"185","ENSGALG00000000619","28",945364,954006,8642
"186","ENSGALG00000000621","28",971434,981257,9823
"187","ENSGALG00000000625","27",5360090,5397664,37574
"188","ENSGALG00000000627","21",539941,556279,16338
"189","ENSGALG00000000629","28",983593,984731,1138
"190","ENSGALG00000000630","11",18909088,18913330,4242
"191","ENSGALG00000000632","11",18913184,18914832,1648
"192","ENSGALG00000000636","26",1813731,1832064,18333
"193","ENSGALG00000000637","21",570199,581910,11711
"194","ENSGALG00000000638","11",18914355,18919580,5225
"195","ENSGALG00000000639","26",1842480,1844570,2090
"196","ENSGALG00000000643","14",13235341,13245080,9739
"197","ENSGALG00000000645","21",607572,614042,6470
"198","ENSGALG00000000650","11",18933246,18934623,1377
"199","ENSGALG00000000652","21",622081,629374,7293
"200","ENSGALG00000000653","26",1979695,2003254,23559
"201","ENSGALG00000000654","11",18934966,18937487,2521
"202","ENSGALG00000000657","11",18938562,18946393,7831
"203","ENSGALG00000000660","11",18950606,18962787,12181
"204","ENSGALG00000000667","23",1063330,1068649,5319
"205","ENSGALG00000000668","26",2014218,2023555,9337
"206","ENSGALG00000000669","25",2520992,2528858,7866
"207","ENSGALG00000000672","23",1344051,1374495,30444
"208","ENSGALG00000000674","27",3817962,3888947,70985
"209","ENSGALG00000000678","23",1506533,1508755,2222
"210","ENSGALG00000000681","1",194484628,194551701,67073
"211","ENSGALG00000000684","26",2090546,2094449,3903
"212","ENSGALG00000000685","27",3794520,3809775,15255
"213","ENSGALG00000000690","1",194560365,194594269,33904
"214","ENSGALG00000000692","26",2156870,2171973,15103
"215","ENSGALG00000000693","11",19039525,19042055,2530
"216","ENSGALG00000000695","26",2178133,2192431,14298
"217","ENSGALG00000000699","11",19042181,19073845,31664
"218","ENSGALG00000000703","26",2224414,2246628,22214
"219","ENSGALG00000000707","11",19074895,19080147,5252
"220","ENSGALG00000000708","26",2262710,2277921,15211
"221","ENSGALG00000000712","26",2278989,2285673,6684
"222","ENSGALG00000000713","11",19493186,19635682,142496
"223","ENSGALG00000000719","21",640004,645489,5485
"224","ENSGALG00000000720","23",1516302,1523141,6839
"225","ENSGALG00000000721","26",2287405,2305691,18286
"226","ENSGALG00000000722","28",1008962,1015394,6432
"227","ENSGALG00000000723","23",1524210,1536927,12717
"228","ENSGALG00000000724","26",2303301,2320772,17471
"229","ENSGALG00000000726","28",1027920,1050549,22629
"230","ENSGALG00000000729","23",1536772,1555237,18465
"231","ENSGALG00000000731","23",1564116,1568510,4394
"232","ENSGALG00000000734","23",1570009,1573848,3839
"233","ENSGALG00000000736","28",1056317,1061333,5016
"234","ENSGALG00000000737","23",1574041,1579810,5769
"235","ENSGALG00000000740","28",1081503,1087781,6278
"236","ENSGALG00000000745","26",2324250,2343007,18757
"237","ENSGALG00000000747","21",645544,673036,27492
"238","ENSGALG00000000748","28",1088220,1098575,10355
"239","ENSGALG00000000751","25",174129,194999,20870
"240","ENSGALG00000000755","1",194764118,194819371,55253
"241","ENSGALG00000000761","1",194859310,194874075,14765
"242","ENSGALG00000000764","25",161090,164525,3435
"243","ENSGALG00000000769","26",2349209,2352491,3282
"244","ENSGALG00000000775","25",165228,169865,4637
"245","ENSGALG00000000776","26",192701,216901,24200
"246","ENSGALG00000000777","23",1582589,1627539,44950
"247","ENSGALG00000000783","23",1627960,1636790,8830
"248","ENSGALG00000000784","28",1099554,1130916,31362
"249","ENSGALG00000000785","12",1838093,1840008,1915
"250","ENSGALG00000000786","26",2355723,2358912,3189
"251","ENSGALG00000000787","11",19707224,19717686,10462
"252","ENSGALG00000000788","26",2366601,2368583,1982
"253","ENSGALG00000000790","23",1641843,1655758,13915
"254","ENSGALG00000000791","26",2384160,2390966,6806
"255","ENSGALG00000000793","25",257785,260117,2332
"256","ENSGALG00000000795","28",1155041,1161700,6659
"257","ENSGALG00000000802","11",19719050,19722530,3480
"258","ENSGALG00000000803","28",2045697,2048418,2721
"259","ENSGALG00000000806","28",2069057,2070874,1817
"260","ENSGALG00000000808","1",194959884,194997527,37643
"261","ENSGALG00000000811","11",19722896,19730099,7203
"262","ENSGALG00000000812","28",2082439,2086009,3570
"263","ENSGALG00000000814","23",1662541,1687966,25425
"264","ENSGALG00000000816","26",2390184,2469702,79518
"265","ENSGALG00000000817","11",19730464,19742076,11612
"266","ENSGALG00000000818","1",195032674,195039220,6546
"267","ENSGALG00000000820","23",1741624,1757003,15379
"268","ENSGALG00000000824","27",3764703,3768368,3665
"269","ENSGALG00000000830","1",195145039,195161469,16430
"270","ENSGALG00000000835","28",2118169,2124677,6508
"271","ENSGALG00000000836","25",313422,315503,2081
"272","ENSGALG00000000838","1",195171182,195183627,12445
"273","ENSGALG00000000839","1",195315169,195341425,26256
"274","ENSGALG00000000843","28",2130010,2185378,55368
"275","ENSGALG00000000845","1",195484990,195565945,80955
"276","ENSGALG00000000847","17",10706132,10748976,42844
"277","ENSGALG00000000848","11",19764265,19793120,28855
"278","ENSGALG00000000853","17",10683005,10692783,9778
"279","ENSGALG00000000855","23",1832025,1846206,14181
"280","ENSGALG00000000856","26",2507117,2516979,9862
"281","ENSGALG00000000857","27",3728837,3739621,10784
"282","ENSGALG00000000862","23",1849996,1879738,29742
"283","ENSGALG00000000863","26",2516995,2523234,6239
"284","ENSGALG00000000864","17",10673254,10682819,9565
"285","ENSGALG00000000866","25",342332,352320,9988
"286","ENSGALG00000000868","1",195591204,195602075,10871
"287","ENSGALG00000000870","27",3718449,3728829,10380
"288","ENSGALG00000000871","1",195574183,195575079,896
"289","ENSGALG00000000875","11",19798257,19824250,25993
"290","ENSGALG00000000881","23",1915119,1919682,4563
"291","ENSGALG00000000883","26",2535306,2553032,17726
"292","ENSGALG00000000884","13",1686038,1715067,29029
"293","ENSGALG00000000887","23",1920776,1923230,2454
"294","ENSGALG00000000891","19",500330,504124,3794
"295","ENSGALG00000000892","26",2562702,2564995,2293
"296","ENSGALG00000000893","11",19836052,19846702,10650
"297","ENSGALG00000000895","23",1924584,1933500,8916
"298","ENSGALG00000000901","11",19856230,19857745,1515
"299","ENSGALG00000000902","23",1939316,1944798,5482
"300","ENSGALG00000000903","11",19863899,19867114,3215
"301","ENSGALG00000000905","25",383948,386254,2306
"302","ENSGALG00000000906","17",10574805,10660252,85447
"303","ENSGALG00000000907","11",19866566,19879472,12906
"304","ENSGALG00000000908","11",19878815,19899510,20695
"305","ENSGALG00000000909","27",3697600,3702163,4563
"306","ENSGALG00000000911","26",2575609,2578946,3337
"307","ENSGALG00000000913","11",19912187,19927726,15539
"308","ENSGALG00000000914","27",3695485,3696729,1244
"309","ENSGALG00000000918","27",3690449,3694265,3816
"310","ENSGALG00000000919","26",2580165,2590723,10558
"311","ENSGALG00000000920","25",390267,399593,9326
"312","ENSGALG00000000927","17",10600666,10618538,17872
"313","ENSGALG00000000934","17",10544180,10549641,5461
"314","ENSGALG00000000943","23",2005470,2021064,15594
"315","ENSGALG00000000944","19",707198,710407,3209
"316","ENSGALG00000000946","13",2140881,2170325,29444
"317","ENSGALG00000000949","13",2173845,2180352,6507
"318","ENSGALG00000000950","17",10262203,10310998,48795
"319","ENSGALG00000000955","23",2028432,2033279,4847
"320","ENSGALG00000000962","24",342462,353153,10691
"321","ENSGALG00000000966","21",693159,714164,21005
"322","ENSGALG00000000972","17",10026746,10123535,96789
"323","ENSGALG00000000975","21",916953,919088,2135
"324","ENSGALG00000000977","17",9939834,10024847,85013
"325","ENSGALG00000000978","21",923773,935424,11651
"326","ENSGALG00000000988","27",3673094,3690321,17227
"327","ENSGALG00000000990","20",97923,123852,25929
"328","ENSGALG00000000991","23",2413031,2419046,6015
"329","ENSGALG00000000993","17",9897730,9941204,43474
"330","ENSGALG00000000994","23",2419840,2421026,1186
"331","ENSGALG00000000996","28",2185439,2206151,20712
"332","ENSGALG00000000997","27",3660178,3663464,3286
"333","ENSGALG00000000998","23",2421689,2430878,9189
"334","ENSGALG00000000999","11",456154,457818,1664
"335","ENSGALG00000001000","17",9890855,9894996,4141
"336","ENSGALG00000001003","23",2432697,2435041,2344
"337","ENSGALG00000001006","21",946988,976104,29116
"338","ENSGALG00000001013","17",9883271,9888343,5072
"339","ENSGALG00000001014","17",9879987,9883662,3675
"340","ENSGALG00000001017","21",979698,992769,13071
"341","ENSGALG00000001019","28",2232091,2244110,12019
"342","ENSGALG00000001021","18",808100,1027820,219720
"343","ENSGALG00000001022","27",3623533,3631332,7799
"344","ENSGALG00000001024","21",992801,996073,3272
"345","ENSGALG00000001025","17",9863064,9876915,13851
"346","ENSGALG00000001028","19",713614,767109,53495
"347","ENSGALG00000001030","28",2272056,2279787,7731
"348","ENSGALG00000001031","19",769653,792925,23272
"349","ENSGALG00000001034","20",258118,263562,5444
"350","ENSGALG00000001035","28",2283963,2295801,11838
"351","ENSGALG00000001036","18",1037893,1052626,14733
"352","ENSGALG00000001037","17",9826144,9857169,31025
"353","ENSGALG00000001038","23",2453389,2495023,41634
"354","ENSGALG00000001042","19",801748,844553,42805
"355","ENSGALG00000001043","28",2328523,2359784,31261
"356","ENSGALG00000001046","20",338819,473635,134816
"357","ENSGALG00000001048","17",9815450,9818837,3387
"358","ENSGALG00000001049","19",844308,849704,5396
"359","ENSGALG00000001051","23",2503214,2516531,13317
"360","ENSGALG00000001054","20",494619,499213,4594
"361","ENSGALG00000001055","27",3546258,3602488,56230
"362","ENSGALG00000001056","19",851485,853634,2149
"363","ENSGALG00000001058","21",1032001,1037986,5985
"364","ENSGALG00000001062","20",500509,515885,15376
"365","ENSGALG00000001067","23",2520375,2536047,15672
"366","ENSGALG00000001073","17",9753750,9812420,58670
"367","ENSGALG00000001076","19",963194,972046,8852
"368","ENSGALG00000001078","21",1263668,1264801,1133
"369","ENSGALG00000001079","27",3523220,3544732,21512
"370","ENSGALG00000001080","17",9728090,9743930,15840
"371","ENSGALG00000001081","21",1367733,1379691,11958
"372","ENSGALG00000001084","28",2363866,2377068,13202
"373","ENSGALG00000001091","26",2605514,2611145,5631
"374","ENSGALG00000001093","28",2462717,2516908,54191
"375","ENSGALG00000001094","17",9704130,9726809,22679
"376","ENSGALG00000001096","28",2523110,2525051,1941
"377","ENSGALG00000001097","27",3494643,3509799,15156
"378","ENSGALG00000001099","13",2202774,2302936,100162
"379","ENSGALG00000001101","28",2527626,2543765,16139
"380","ENSGALG00000001103","17",9673564,9693756,20192
"381","ENSGALG00000001107","27",3463125,3475238,12113
"382","ENSGALG00000001108","28",2559679,2576547,16868
"383","ENSGALG00000001109","27",3444203,3455470,11267
"384","ENSGALG00000001110","19",1000030,1079724,79694
"385","ENSGALG00000001111","18",1100120,1140795,40675
"386","ENSGALG00000001115","21",1390844,1412012,21168
"387","ENSGALG00000001117","26",2618673,2632975,14302
"388","ENSGALG00000001118","17",9627008,9673191,46183
"389","ENSGALG00000001121","28",2578636,2605473,26837
"390","ENSGALG00000001122","19",1102760,1225316,122556
"391","ENSGALG00000001124","17",9524055,9542497,18442
"392","ENSGALG00000001126","28",2605859,2620370,14511
"393","ENSGALG00000001130","19",1259310,1444843,185533
"394","ENSGALG00000001132","13",2309549,2312956,3407
"395","ENSGALG00000001136","21",1417763,1419447,1684
"396","ENSGALG00000001141","21",1435552,1437201,1649
"397","ENSGALG00000001143","24",907941,974253,66312
"398","ENSGALG00000001144","13",10991599,10999944,8345
"399","ENSGALG00000001146","28",2621315,2626103,4788
"400","ENSGALG00000001149","11",543433,548011,4578
"401","ENSGALG00000001153","19",1512994,2173032,660038
"402","ENSGALG00000001156","18",1691965,1692597,632
"403","ENSGALG00000001157","17",9321360,9497657,176297
"404","ENSGALG00000001158","13",11003203,11033062,29859
"405","ENSGALG00000001161","24",1016857,1089783,72926
"406","ENSGALG00000001163","18",1701769,1724694,22925
"407","ENSGALG00000001165","21",1438217,1460034,21817
"408","ENSGALG00000001167","24",1098789,1101947,3158
"409","ENSGALG00000001168","11",561309,569012,7703
"410","ENSGALG00000001169","17",9279299,9313749,34450
"411","ENSGALG00000001171","28",2648568,2668955,20387
"412","ENSGALG00000001172","21",1446518,1468998,22480
"413","ENSGALG00000001174","19",2786402,2799813,13411
"414","ENSGALG00000001175","26",2687134,2698396,11262
"415","ENSGALG00000001177","26",2726911,2737426,10515
"416","ENSGALG00000001181","24",1097586,1142577,44991
"417","ENSGALG00000001182","20",521820,567192,45372
"418","ENSGALG00000001183","18",1725828,1819262,93434
"419","ENSGALG00000001184","11",569115,575366,6251
"420","ENSGALG00000001189","19",2800480,2807394,6914
"421","ENSGALG00000001191","27",5939150,5944728,5578
"422","ENSGALG00000001201","11",594651,600184,5533
"423","ENSGALG00000001203","24",1450781,1454320,3539
"424","ENSGALG00000001204","11",601661,608743,7082
"425","ENSGALG00000001206","13",9084205,9089820,5615
"426","ENSGALG00000001207","21",1473954,1548181,74227
"427","ENSGALG00000001209","20",571792,576537,4745
"428","ENSGALG00000001214","11",610410,614453,4043
"429","ENSGALG00000001219","20",601476,622937,21461
"430","ENSGALG00000001220","11",615984,623539,7555
"431","ENSGALG00000001223","21",1554923,1563411,8488
"432","ENSGALG00000001225","17",9117855,9177510,59655
"433","ENSGALG00000001229","21",1681755,1772379,90624
"434","ENSGALG00000001231","20",630016,655765,25749
"435","ENSGALG00000001234","11",623460,629266,5806
"436","ENSGALG00000001235","28",2692405,2698634,6229
"437","ENSGALG00000001238","18",2096001,2172093,76092
"438","ENSGALG00000001239","13",9062003,9071099,9096
"439","ENSGALG00000001244","18",2174402,2200678,26276
"440","ENSGALG00000001245","28",2700507,2712155,11648
"441","ENSGALG00000001250","24",1470296,1511525,41229
"442","ENSGALG00000001252","28",2707242,2712155,4913
"443","ENSGALG00000001253","17",9082742,9098283,15541
"444","ENSGALG00000001256","11",631380,666403,35023
"445","ENSGALG00000001258","1",195605956,195618448,12492
"446","ENSGALG00000001262","23",2655282,2672704,17422
"447","ENSGALG00000001263","19",2867022,2901742,34720
"448","ENSGALG00000001264","26",2758582,2845137,86555
"449","ENSGALG00000001267","28",2712374,2720662,8288
"450","ENSGALG00000001270","21",1802100,1841490,39390
"451","ENSGALG00000001273","28",2730221,2731462,1241
"452","ENSGALG00000001275","17",9073411,9077516,4105
"453","ENSGALG00000001276","27",6190823,6194818,3995
"454","ENSGALG00000001279","27",6001003,6022400,21397
"455","ENSGALG00000001282","21",1852238,1862627,10389
"456","ENSGALG00000001283","23",2679438,2696177,16739
"457","ENSGALG00000001288","21",1895685,1907122,11437
"458","ENSGALG00000001289","28",2734803,2740719,5916
"459","ENSGALG00000001299","27",6090482,6098133,7651
"460","ENSGALG00000001304","21",1909587,1916282,6695
"461","ENSGALG00000001306","24",1568478,1585984,17506
"462","ENSGALG00000001309","27",6094182,6101707,7525
"463","ENSGALG00000001310","23",2708287,2723179,14892
"464","ENSGALG00000001311","18",2212800,2231061,18261
"465","ENSGALG00000001313","19",3022962,3033581,10619
"466","ENSGALG00000001314","17",9061884,9070028,8144
"467","ENSGALG00000001315","27",6104309,6113729,9420
"468","ENSGALG00000001316","11",668262,707441,39179
"469","ENSGALG00000001317","28",2745050,2756833,11783
"470","ENSGALG00000001319","26",3099869,3114498,14629
"471","ENSGALG00000001320","10",2894101,2896916,2815
"472","ENSGALG00000001325","10",2898903,2902533,3630
"473","ENSGALG00000001328","28",2772421,2783648,11227
"474","ENSGALG00000001329","23",2743037,2816538,73501
"475","ENSGALG00000001330","27",6115324,6117913,2589
"476","ENSGALG00000001331","24",1595777,1613311,17534
"477","ENSGALG00000001332","20",660867,683752,22885
"478","ENSGALG00000001333","17",9045273,9056754,11481
"479","ENSGALG00000001334","21",1932296,1966109,33813
"480","ENSGALG00000001335","18",2248818,2255712,6894
"481","ENSGALG00000001341","24",1652013,1665766,13753
"482","ENSGALG00000001342","28",2785948,2797635,11687
"483","ENSGALG00000001343","26",3114989,3135255,20266
"484","ENSGALG00000001347","17",9022808,9033001,10193
"485","ENSGALG00000001348","18",2262969,2307564,44595
"486","ENSGALG00000001350","11",719306,751138,31832
"487","ENSGALG00000001362","10",2929279,2937676,8397
"488","ENSGALG00000001363","19",3033038,3084837,51799
"489","ENSGALG00000001364","13",9169288,9201025,31737
"490","ENSGALG00000001366","21",4924613,4930908,6295
"491","ENSGALG00000001369","26",3151328,3154238,2910
"492","ENSGALG00000001370","24",1687768,1698988,11220
"493","ENSGALG00000001371","18",2798139,2821873,23734
"494","ENSGALG00000001373","26",3154638,3288987,134349
"495","ENSGALG00000001374","21",2008845,2016560,7715
"496","ENSGALG00000001375","18",2594690,2691529,96839
"497","ENSGALG00000001376","10",2941257,2966568,25311
"498","ENSGALG00000001377","28",2799499,2814078,14579
"499","ENSGALG00000001382","21",2019114,2031584,12470
"500","ENSGALG00000001383","13",8938645,9038296,99651
"501","ENSGALG00000001387","19",3107347,3214173,106826
"502","ENSGALG00000001389","17",8924021,8959039,35018
"503","ENSGALG00000001391","11",763228,765693,2465
"504","ENSGALG00000001392","21",2032641,2041878,9237
"505","ENSGALG00000001394","10",2969171,2977199,8028
"506","ENSGALG00000001405","26",3166589,3174135,7546
"507","ENSGALG00000001407","24",1706345,1715873,9528
"508","ENSGALG00000001409","13",8854546,8878613,24067
"509","ENSGALG00000001410","19",3256399,3279042,22643
"510","ENSGALG00000001412","10",2987868,3010326,22458
"511","ENSGALG00000001416","13",8713341,8730589,17248
"512","ENSGALG00000001418","26",3177160,3183039,5879
"513","ENSGALG00000001419","17",8755610,8909731,154121
"514","ENSGALG00000001420","20",767867,830245,62378
"515","ENSGALG00000001425","24",1807038,1825266,18228
"516","ENSGALG00000001428","9",1130123,1145518,15395
"517","ENSGALG00000001429","13",8666972,8700998,34026
"518","ENSGALG00000001431","26",3184817,3189219,4402
"519","ENSGALG00000001433","18",3121259,3232611,111352
"520","ENSGALG00000001434","17",8723126,8733376,10250
"521","ENSGALG00000001437","24",1887297,2185646,298349
"522","ENSGALG00000001439","11",793917,847606,53689
"523","ENSGALG00000001441","19",3291933,3316212,24279
